"","gene_id","gene_type","logFC","AveExpr"
"2526","ALX3","protein_coding",0.0351329439929052,4.81356387405044
"2235","RP4-775D17.1","processed_pseudogene",0.0187414736428652,3.40919577036704
"15288","CTD-2134P3.1","lincRNA",0.00983417827241032,1.33963947310115
"1005","RP11-201O14.2","processed_pseudogene",-0.0225441438710244,3.58279856205534
"13887","RNU6-205P","snRNA",-0.0384755903699768,5.21045066090897
"942","SESN2","protein_coding",-0.0168857162857329,5.74092047221595
"7259","LIMS3L","protein_coding",-0.0200133819671703,5.59539590754878
"15525","C5orf28","protein_coding",-0.0247554526174742,6.34974786768537
"3170","HMGN3P1","processed_pseudogene",-0.0344521319755501,3.87374671848878
"12765","RP11-556G22.3","antisense",0.0073344294826715,8.91529238514803
"2642","DCLRE1B","protein_coding",0.0132006175452739,4.10248306586603
"15135","UQCRBP3","processed_pseudogene",-0.0294970725375789,6.9774070239711
"12325","CEP19","protein_coding",0.0157889527493386,2.3850953514889
"11924","SNORA18","snoRNA",0.0237148354501417,5.60512130807473
"18156","RNU6-987P","snRNA",-0.0267568640171492,3.07312556098429
"11759","RP11-71H9.2","lincRNA",0.0215587680567758,6.9527125967019
"7660","RNA5-8SP5","rRNA_pseudogene",0.0233621755270076,6.03783393643238
"7166","AC114755.5","processed_pseudogene",-0.0421003996638719,4.6287296707222
"1043","TXLNA","protein_coding",0.01563947040795,4.01701737887229
"13205","Y_RNA","misc_RNA",0.00924407465413949,3.78342229374739
"2760","HSD3BP4","unprocessed_pseudogene",-0.00981523680226189,5.79395283764831
"15137","SEPHS2P1","processed_pseudogene",-0.0158340819896227,2.83185263243773
"16715","Y_RNA","misc_RNA",-0.00433440873113367,3.79003193621269
"8410","AC068135.1","processed_pseudogene",-0.00113721022702427,2.58998803594852
"7458","AC079154.1","antisense",-0.0167168294677583,4.4467242149681
"17641","CTB-26E19.1","sense_intronic",0.00184568642726491,9.21682088201339
"3822","RP11-545I10.2","lincRNA",-0.00413278584655186,9.57491832039903
"16279","YTHDF1P1","processed_pseudogene",-0.0214678934684453,4.76266989925597
"12288","RNU2-11P","snRNA",-0.0389446918456734,5.32036500901532
"5432","AC011747.7","antisense",-0.00390989645744996,7.75968587691841
"2804","SRGAP2C","protein_coding",0.0204613479598355,9.01264175852794
"14087","RP11-18O11.2","processed_pseudogene",0.0349019157414763,4.00783411599265
"859","HMGN2","protein_coding",0.0237170185631802,2.46679712106989
"3917","TNN","protein_coding",0.0197602212158097,3.50336392980318
"8474","SEPHS1P6","processed_pseudogene",-0.00583003211335539,1.03675560299087
"13379","RNA5SP163","rRNA_pseudogene",0.0198527339017097,7.78326541876383
"17575","GPRIN1","protein_coding",0.0320634499902421,7.8094485815896
"16799","GS1-39E22.2","lincRNA",-0.00436206897549203,1.31388328687515
"525","RP11-5P18.3","unprocessed_pseudogene",0.00246690723057777,0.891058730765965
"17745","MIR4638","miRNA",0.00150836633241389,2.41452000635875
"4771","PYCR2","protein_coding",-0.00223472293040349,7.72282994150829
"11740","NMD3","protein_coding",-0.02686637676598,3.34796909049173
"16842","CDC23","protein_coding",-0.0333119282210528,3.63573113265224
"4588","RP11-348H3.4","processed_pseudogene",-0.0235927787907281,7.41104854438373
"2276","DNTTIP2","protein_coding",0.00860680842240516,2.10671769153375
"4230","MIR181B1","miRNA",0.0293514318752898,7.42294581779325
"11885","NLGN1","protein_coding",-0.0183027533581554,1.50327844387831
"13113","RP11-89B16.2","processed_pseudogene",-0.013262732285382,4.7156500447324
"3283","RN7SL431P","misc_RNA",-0.0115017040490609,7.01131617811062
"13387","COX18","protein_coding",-0.0172522188331478,3.35398237749382
"2080","MED28P8","processed_pseudogene",0.0214536610424173,4.79160695131562
"6423","RN7SL604P","misc_RNA",0.0108798741423519,5.06419689311236
"996","MIR4420","miRNA",0.0329203106808334,4.83764521401822
"853","RP11-569G9.7","processed_pseudogene",-0.00296201353848209,8.84121929409214
"1131","SNORA62","snoRNA",0.0312279766824011,6.25334780689421
"17026","PCDHGC4","protein_coding",-0.00769087306901328,3.84956342665273
"223","RP11-154H17.1","lincRNA",0.00630819659948832,2.34783955269339
"10167","GNAI2","protein_coding",0.0107991789149513,2.00485520537582
"14353","RP11-423J7.1","lincRNA",-0.0306616500616445,4.05020042943278
"7396","RP11-19E11.1","lincRNA",0.0212398725433503,2.82026051534616
"35","hsa-mir-6723","unprocessed_pseudogene",0.0420616249361357,7.5012617840157
"16852","RPL7P19","processed_pseudogene",-0.00300751681183263,4.8039849434995
"8191","MTX2","protein_coding",-0.0187032492179835,8.53916180956544
"8831","RP11-378A13.2","antisense",0.0350949580397354,7.12514850933696
"29","RP4-669L17.8","unprocessed_pseudogene",0.00986788899588082,2.06530156406402
"18518","XXbac-BPG299F13.14","lincRNA",0.00578305500095473,6.44953359256997
"3125","RP11-74C1.4","sense_intronic",0.0316028445296191,7.65928441662076
"4094","Y_RNA","misc_RNA",0.00900764454303218,6.60443133201301
"7308","POLR1B","protein_coding",-0.0276392462224805,7.56612782202879
"14114","RP11-378N18.1","processed_pseudogene",-0.022028861868009,3.09881285853732
"1151","TEKT2","protein_coding",-0.0351881980534571,6.20850521737042
"15675","CTD-2516K3.3","processed_pseudogene",0.0573093548044607,5.10227968640768
"408","MFN2","protein_coding",0.00100083032485508,-1.13559614347761
"382","RP11-149P14.1","processed_pseudogene",0.0361529623867541,7.05931523667357
"799","RP4-706G24.1","antisense",-0.0152166800117613,4.59105600132356
"9018","AC007559.1","processed_pseudogene",-0.0343382635857124,5.32158924305326
"18428","MICD","unprocessed_pseudogene",0.00421484097727658,4.65398366018898
"2820","RP11-763B22.7","processed_pseudogene",0.00202650178822403,1.05235548060205
"4451","DYRK3","protein_coding",-0.00772965887403359,7.04610139786708
"14395","MIR4453","bidirectional_promoter_lncRNA",0.00214239156461467,3.04795420027043
"5910","SULT6B1","protein_coding",-0.00997851750497963,5.75581760930229
"2318","RP11-286B14.2","lincRNA",-0.00450698310987877,5.29252820198499
"5120","CFL1P4","processed_pseudogene",-0.00583163623795741,5.53024234900054
"3847","RPL4P3","processed_pseudogene",-0.00904524947022231,1.48963370516833
"6355","ACTR2","protein_coding",0.00105676655828141,0.550973202493903
"12191","OSTN-AS1","antisense",-0.0205928531215899,6.68724798068092
"2371","DBT","protein_coding",0.00135657215244962,-0.582931648050421
"6011","RNU6-958P","snRNA",0.00243655109346257,3.1689157376712
"18672","HLA-Z","unprocessed_pseudogene",0.0156464660031291,3.50607282809614
"2166","CTA-21C21.1","processed_pseudogene",-0.0161557494020568,3.08787144264816
"11199","RAB43","protein_coding",0.0274730458292471,5.77931341687618
"15337","Y_RNA","misc_RNA",-0.0197885118222789,3.29321339091989
"12464","FAM193A","protein_coding",-0.00492340229119615,6.70970741509923
"4685","HLA-AS1","antisense",-0.00217138003857195,6.07291711713801
"2681","CASQ2","protein_coding",0.0126162659558187,5.967818086107
"5557","AC130710.1","lincRNA",0.0138321523439484,3.39298987450019
"1161","RP11-268J15.5","antisense",0.0167650005045523,3.18851873605831
"9774","RN7SKP227","misc_RNA",-0.000952997511908925,-0.142859923454269
"16236","TTC37","protein_coding",-0.0103048911878601,6.44258897808833
"4934","RP5-1097F14.1","processed_pseudogene",-0.0123316215144161,4.29497348414449
"17769","DUSP22","protein_coding",0.00954078425353871,3.529621852925
"12056","RP11-778D9.4","processed_pseudogene",-0.0289030238109907,5.86363963683703
"16410","CTC-551A13.2","antisense",0.00625057331623845,2.57024059005521
"4900","NUP133","protein_coding",-0.0146084572216173,6.00169826597546
"12803","RP11-206P5.2","processed_pseudogene",0.0242009483351997,4.07897528844383
"16242","CTD-2154I11.2","antisense",0.037410080327947,6.78041835745317
"18572","CSNK2B-LY6G5B-1181","protein_coding",0.00147369356277146,1.75718836027936
"9406","RP11-380O24.1","antisense",-0.0037558638245052,6.48687666901312
"10788","RP11-93B21.1","processed_pseudogene",0.0295056212970548,7.36806749532138
"11605","P2RY1","protein_coding",0.00440348591971868,8.31099681111762
"907","AHDC1","protein_coding",0.0128025695026967,8.48186867284768
"4288","RNU6-501P","snRNA",-0.00625282317240242,6.29701093779943
"2963","RNVU1-9","snRNA",0.0215809063967102,5.25869580154302
"11169","RNU6-823P","snRNA",0.00108485484581279,1.78147331118988
"9221","ILKAP","protein_coding",0.0180796443420742,5.68626804563659
"17367","RNU6-164P","snRNA",-0.0219197854518284,4.96070551846936
"17269","CTB-95D12.1","processed_pseudogene",-0.0300287647891439,5.05998843579404
"12041","MIR4448","miRNA",0.00748045704828656,4.42996640467398
"7358","MIR4782","miRNA",0.00388025551700662,3.46556424078727
"8779","AC069155.1","antisense",-0.0228831809828046,4.49301683144228
"7984","RPEP5","processed_pseudogene",0.0187537940666662,3.47283802513305
"8853","RNU6-642P","snRNA",0.0199219600877866,7.39822504199115
"17588","FGFR4","protein_coding",0.0249042160893228,7.28409346488272
"10898","RP11-572M11.1","lincRNA",0.0464839075701431,4.974946842198
"18044","ATXN1","protein_coding",0.0225612140426588,7.38967409669547
"10476","RP11-460N16.1","lincRNA",-0.0352653216572948,5.46189710804628
"11654","VN2R1P","unitary_pseudogene",0.00177292245062827,3.40748004116438
"15919","CTD-2372A4.1","processed_pseudogene",-0.00189133721047003,2.30168412381671
"13035","AC092597.3","antisense",-0.024202415556048,3.51837034556791
"3582","CD244","protein_coding",0.0237329730419888,8.02824369940018
"2661","NRAS","protein_coding",-0.0129523139637955,3.22162584200287
"17602","PRR7-AS1","antisense",-0.00878688142460624,3.78157077892478
"16782","CTC-276P9.2","lincRNA",-0.039569696926143,4.68071805618809
"13888","ZBED1P1","processed_pseudogene",-0.029275308431089,2.68952964790419
"7447","NIFK","protein_coding",0.000908340003202193,-0.529391388457074
"11084","HEG1","protein_coding",-0.00141341756969356,3.75257149679858
"15893","TNPO1","protein_coding",-0.00567939089106397,6.99740874906318
"4986","RP5-855F14.2","lincRNA",0.0259089489557384,6.65405944885353
"9885","U8","snoRNA",-0.0163936270594634,2.92060485743878
"13915","ALPK1","protein_coding",-0.0406134614083496,5.49013813604672
"10961","RP11-768G7.1","processed_pseudogene",0.0119967809228358,5.45933513876249
"7848","AC023469.1","lincRNA",-0.00609601817363032,1.90192494405125
"7670","RN7SKP103","misc_RNA",0.00490559526310835,2.95449073389528
"7466","AC114813.1","lincRNA",0.00649619844656558,1.58325462931746
"12537","WFS1","protein_coding",-0.0131289344734658,5.94639887601935
"7178","PPP1R2P5","processed_pseudogene",0.0243255197827569,5.32371206611583
"5088","Y_RNA","misc_RNA",-0.0214225196280079,5.26261895663096
"3832","FMO2","protein_coding",-0.0102164448304035,3.59264707217721
"18478","NRM","protein_coding",-0.00652931636001258,5.80317047201687
"8895","GMPPA","protein_coding",0.014233766355327,2.63379984093993
"2102","UOX","transcribed_unitary_pseudogene",-0.0112950898900161,6.30914594691515
"12143","RP11-208N14.4","antisense",-0.00347798516492021,6.97564691839696
"17508","CTB-33O18.2","lincRNA",-0.00594832433336516,5.06312247374833
"11379","MRPS22","protein_coding",-0.0273182478157866,4.26797892117426
"11678","RP11-555M1.3","antisense",-0.010660804696611,6.74535223207651
"14270","RP11-673E1.3","processed_pseudogene",-0.0232428553513282,7.35970863647407
"17711","RP11-451H23.1","processed_pseudogene",0.0273818802784395,5.2588736876142
"7083","RNF149","protein_coding",-0.0205235656246285,4.63159952242106
"15092","ROPN1L","protein_coding",0.0311474390436157,4.77578256070413
"1739","PRKAA2","protein_coding",-0.00956613809088262,6.64472509616967
"12528","EVC2","protein_coding",-0.00103936416142097,0.0524638048164019
"1055","HDAC1","protein_coding",0.0267115340116949,5.64465567154113
"15220","CDH18","protein_coding",0.0035122986182442,2.67062389280564
"16777","CATSPER3","protein_coding",-0.0112630614245899,5.51256407787979
"17084","PRELID2","protein_coding",0.00120167451690422,0.960310878599603
"11918","LINC00501","lincRNA",-0.0325847682711681,5.70158281114459
"15775","AC025442.3","antisense",0.0032102284530745,1.9740243988338
"18192","LARP1P1","processed_pseudogene",-0.0225854669438664,4.90853237887556
"483","RP11-344F13.1","lincRNA",-0.000976503864889382,2.47938410467021
"10563","RP11-413E6.7","processed_pseudogene",0.0164658176621947,7.85416762757563
"10872","C3orf52","protein_coding",0.00649092579923359,8.97051592372138
"16265","CTD-2260A17.3","antisense",-0.0156953084500197,4.88417611376302
"17431","CTB-37A13.1","antisense",0.0406304745014555,4.04757911752658
"6285","B3GNT2","protein_coding",-0.0267216261472364,3.96260326586042
"15110","CTNND2","protein_coding",0.00180580334496686,4.50392496223963
"9377","AC027119.1","lincRNA",0.00160032529762185,5.68129612678985
"10921","ZDHHC23","protein_coding",0.0389193225855459,6.05555513503733
"6854","IGKV2D-19","IG_V_pseudogene",0.0102134828553958,4.35932865490366
"3080","CTSK","protein_coding",-0.00646955386891781,8.42876760863469
"13491","HMGB1P44","processed_pseudogene",-0.0326502145615868,2.46330416769811
"3514","FCER1A","protein_coding",0.012226554863508,6.6076783454125
"7080","RP11-426K3.1","processed_pseudogene",-0.0232340570818651,5.56077648072008
"12998","RP11-324J13.1","processed_pseudogene",0.0275738898645766,4.359648639637
"5803","RP11-713D19.1","lincRNA",-0.0175692702081846,6.42210812934421
"8718","Y_RNA","misc_RNA",-0.0263739902108658,6.42731453835397
"14935","CTD-2245E15.3","lincRNA",-0.00411623045087609,3.59981661857367
"10949","LINC00903","antisense",-0.0213431989057982,5.30422582855241
"14438","RNU2-44P","snRNA",0.0293354473355465,5.17095349678279
"14142","RP11-9G1.3","lincRNA",-0.0317731771259179,6.02070560448926
"5592","AC010096.1","lincRNA",-0.00735066013498402,6.24722038123845
"16585","ZNF608","protein_coding",-0.0200702493429714,2.69759204962981
"2170","RPL36AP10","processed_pseudogene",-0.0109865658140382,4.94041699294357
"2154","HS2ST1","protein_coding",0.0216447384744081,7.06602772150494
"12978","RP11-457P14.6","processed_pseudogene",-0.0466151180054691,7.23451505326171
"14448","MTND6P17","unprocessed_pseudogene",-0.0313470003385402,5.53947773124656
"7692","MIR5590","miRNA",-0.0268513782786595,2.70215119438968
"10491","EIF4E3","protein_coding",-0.00990122497429666,2.8375563005727
"2903","GNRHR2","transcribed_unitary_pseudogene",0.0176880545788135,9.96517234059003
"4203","CFHR2","protein_coding",-0.00966039602641649,7.12872520652783
"18787","ARMC12","protein_coding",-0.0022836432058883,5.71296300091901
"14899","EXOC3","protein_coding",0.00317722293651665,1.95696862952819
"8363","RP11-455J20.3","antisense",-0.00115720593501798,3.59644257714591
"11870","GHSR","protein_coding",0.0278957632791159,6.89017228945666
"11422","YWHAQP6","processed_pseudogene",0.0338675282861722,3.1917514114613
"7726","AC097721.2","lincRNA",0.026888769171519,8.26500159420691
"13558","LIN54","protein_coding",-0.00715486709913843,5.22155945606073
"9809","Y_RNA","misc_RNA",-0.0245354183694925,5.31389843294501
"16930","NDUFA2","protein_coding",-0.000946925987607891,1.03902613434608
"9768","ARPP21-AS1","antisense",0.00126885185663745,1.93378371690692
"15475","PRKAA1","protein_coding",0.0236216269265453,4.58306641619244
"3868","SLC25A38P1","processed_pseudogene",-0.00532384463765562,2.68301340948394
"7176","ST6GAL2-IT1","sense_intronic",-0.0309286430690548,4.22606629165762
"15442","EGFLAM-AS3","antisense",-0.0173511540103321,3.84390827620539
"6293","AC092155.1","processed_pseudogene",-0.0255882954131557,4.2410224090191
"1411","DMAP1","protein_coding",0.012879476815029,2.61031146957892
"3224","S100A12","protein_coding",0.00872411068450735,4.60185193425249
"13779","AF224669.3","processed_pseudogene",0.0027303548718761,2.26587479897617
"5392","AC107057.1","lincRNA",0.00508392324199287,2.4779878008484
"6852","IGKV6D-21","IG_V_gene",0.0339124443684204,6.60010655617894
"9061","AC017104.6","processed_transcript",-0.00085673424151058,0.844831707737089
"3638","RPL31P11","transcribed_processed_pseudogene",-0.0220006930686107,3.52307784320541
"3006","NBPF10","protein_coding",0.0212447614801483,4.21405486538959
"1767","PHBP3","processed_pseudogene",-0.0199739216124322,5.17351431234177
"10561","RARRES2P1","processed_pseudogene",0.0314013560949382,5.02906685119819
"9274","AGXT","protein_coding",-0.0230806582210354,8.22661590193401
"17694","RNF130","protein_coding",-0.00250143917503716,0.949388314826451
"1316","EDN2","protein_coding",-0.0163797028902635,7.19322086028214
"647","UBXN10-AS1","antisense",0.0179927587440351,4.72910058061173
"550","RNU1-1","snRNA",0.00765472924027525,2.45815415172173
"3578","SLAMF7","protein_coding",0.00272201649877284,0.996240832084598
"7147","RP11-332H14.1","lincRNA",0.035831145871515,4.74931813306306
"346","MIR1273D","miRNA",0.0136839299195454,1.19997905924457
"9309","NEU4","protein_coding",-0.000885479769297629,-0.849110632264607
"18834","RNF8","protein_coding",-0.0149953738244206,4.81180102221311
"12306","TM4SF19","protein_coding",0.0113530566564894,6.37740166594071
"18945","PRPH2","protein_coding",0.0266718206382386,6.41443452528089
"12844","RP11-68D16.1","processed_pseudogene",0.0337847913245676,2.8580015309636
"10033","KLHL18","protein_coding",-0.0180040611390034,3.07482859111472
"3242","S100A13","protein_coding",0.0354383967519406,5.0314648294747
"15026","C5orf49","protein_coding",0.0161613375075631,8.47849352091058
"13250","RNU2-40P","snRNA",-0.0227970683511155,7.90450881696968
"12097","IGF2BP2","protein_coding",0.0210921414745728,6.07170161337891
"5333","TMEM18","protein_coding",0.0099134825790801,4.69348521327118
"16796","MIR5692C1","miRNA",-0.0368110985060229,5.31469564115753
"16065","MTRNR2L2","processed_pseudogene",-0.0225482075475181,6.53841132173403
"11564","SELT","protein_coding",-0.0315848250262365,6.32575421774424
"15712","ERCC8","protein_coding",-0.0213219499052216,4.3328275367048
"3653","RNA5SP61","rRNA_pseudogene",-0.0210927751291612,6.38137890229995
"6524","TET3","protein_coding",0.0358813034233556,5.76749455624041
"11064","MYLK-AS2","antisense",0.00242002325215761,6.97357222323955
"12158","RP11-132N15.3","lincRNA",-0.017559177388958,2.68279078955532
"6071","CRIPT","protein_coding",-0.0088538017849324,5.06864885777944
"10749","ACTR3P3","processed_pseudogene",-0.0264459788580675,4.32161730046084
"6527","MGC10955","lincRNA",-0.0163885968821104,6.81939636653669
"10908","SIDT1-AS1","antisense",0.0134772123781646,9.11918504537484
"15083","CTD-2256P15.4","antisense",0.0528316454843518,5.42646700382411
"9351","CRBN","protein_coding",0.00289005515648148,2.01989238141408
"11349","RNA5SP142","rRNA_pseudogene",-0.0045631878667072,8.56099957250855
"17727","CTD-2593A12.3","processed_pseudogene",0.037784628149051,4.40655616684103
"12338","MFI2-AS1","antisense",0.0410536821840675,4.8246766962569
"10444","RN7SL482P","misc_RNA",0.0122861134492838,3.35772631971669
"17310","CTC-436K13.5","lincRNA",-0.0247305323881483,2.92786306354225
"1678","LRRC42","protein_coding",-0.0271251447390554,5.54636676761106
"6727","ANAPC1P1","transcribed_unprocessed_pseudogene",0.00264431301063377,3.31796144803367
"13483","CTB-179I1.2","processed_pseudogene",-0.00416600464642966,8.21268375837151
"18335","RPSAP2","processed_pseudogene",-0.00557190273092106,5.40364832072455
"16064","CTC-325J23.2","antisense",-0.0153462092050635,4.08069702120564
"8391","AC092614.2","lincRNA",0.00247146254027394,3.77978724620605
"54","TUBB8P11","unprocessed_pseudogene",0.0129429794074329,4.53290940151228
"3168","FLG","protein_coding",-0.0345742870553371,3.66768565799353
"16484","CTD-2287O16.1","processed_pseudogene",-0.00765054387684301,7.83491959846597
"3905","GPR52","protein_coding",-0.00828495074649548,6.62430337234836
"16439","CTC-554D6.1","protein_coding",-0.00583046943538069,4.78071612749003
"17565","MIR1271","miRNA",0.0220506876982335,5.72512438883926
"2479","RP11-20O24.4","processed_pseudogene",-0.0418274769511395,5.50067997358811
"7125","AC068535.3","lincRNA",0.00935671882647477,1.3287167325615
"1740","C1orf168","protein_coding",0.00694245058158247,7.19431051481429
"3876","TNFSF4","protein_coding",-0.0196526089971729,4.90656670047585
"12249","AC106706.1","lincRNA",0.0406657585403388,6.27761499977144
"1849","UBE2U","protein_coding",-0.0169030981871389,6.76668830592132
"15019","CTD-2296D1.1","lincRNA",0.00178049439459243,5.11578295395627
"6652","FUNDC2P2","transcribed_processed_pseudogene",-0.0169205818979723,4.35238592121433
"16744","CDKL3","protein_coding",-0.0204529170120136,2.79915423799956
"598","ACTL8","protein_coding",-0.0298520507190256,5.99110236733679
"17898","RP3-429O6.1","lincRNA",-0.00273532999578579,6.50915883736774
"9206","RAB17","protein_coding",-0.0273688906119838,5.32187322564015
"11980","RP11-259P15.4","processed_pseudogene",0.0342303290282532,3.93385540503913
"11419","KRT18P35","processed_pseudogene",-0.0342765502028568,4.17899600177635
"18780","RP3-340B19.3","lincRNA",-0.018899020135208,5.21845716785039
"17631","RMND5B","protein_coding",0.0252063919502191,5.986789541037
"9483","AC026166.2","processed_pseudogene",-0.0279848929893034,5.92799736398951
"17603","PRR7","protein_coding",-0.0141815915168055,8.43151935906138
"11777","RP11-450H5.3","processed_pseudogene",0.00181176982428613,0.463556973416459
"8677","FZD5","protein_coding",0.0199031634725708,7.63182398567318
"10758","PCNP","protein_coding",-0.00290740639894328,0.739057814204343
"15449","MIR3650","miRNA",-0.00266531814434167,0.751071783369934
"8359","ASNSD1","protein_coding",0.0117212189216265,3.97033154594784
"16566","PPIC","protein_coding",0.0186142708060419,6.49382134926309
"848","RP11-231P20.5","processed_pseudogene",-0.00802785232935909,2.18075726968646
"659","RPS4XP4","processed_pseudogene",0.00588448557418365,1.20847582946969
"868","RP4-785J1.1","processed_pseudogene",-0.0054210991792253,6.80709175057971
"3851","RP4-560B9.4","processed_pseudogene",-0.0310284966098746,4.84622579621387
"10519","EBLN2","protein_coding",0.042210372544996,4.35103824898925
"13494","RP11-777B9.5","processed_pseudogene",0.00269229125664131,3.17920233048067
"16851","EGR1","protein_coding",0.00228660257169472,3.90136534010522
"873","ZDHHC18","protein_coding",0.00436738008519178,3.94543073984709
"13283","RP11-646E20.6","transcribed_unprocessed_pseudogene",-0.0156231726088729,7.02190069523272
"16486","CTD-2287O16.5","antisense",-0.0159101377563641,5.81319848851895
"4985","RP5-855F14.1","lincRNA",-0.0280996252151253,4.56264312366213
"11461","RP11-80H8.4","processed_transcript",0.013271865672156,5.32269417839084
"8907","SLC4A3","protein_coding",0.0351059410136625,6.22088464929197
"7507","AC108059.1","processed_pseudogene",0.0207904934179793,6.9313317961314
"8332","AC018735.1","processed_pseudogene",-0.0202784727156292,5.93681323404448
"14471","RP11-154F14.2","antisense",0.0375657938137429,3.2444258919194
"18498","SFTA2","protein_coding",0.0147493691968916,5.6929043428554
"3399","PAQR6","protein_coding",0.00253262768298696,5.37151953899796
"3916","SDCCAG3P2","processed_pseudogene",0.00705805793945262,7.39170363349693
"3193","LCE1C","protein_coding",0.00766976811696344,3.36057574356889
"2265","RP4-717I23.3","processed_transcript",-0.00418537339606222,6.88848039975009
"5520","AC012456.3","antisense",0.0162644308785993,4.6504087583221
"12773","RP11-10G12.2","unprocessed_pseudogene",0.0176674249366273,5.41440230466521
"3025","HIST2H2BF","protein_coding",-0.0261482116706631,4.19040390478134
"10854","RP11-179A18.1","processed_pseudogene",0.00105157916576067,1.73663815624733
"5067","RP11-193H5.5","processed_pseudogene",-0.00441724416464521,2.36688372662524
"13275","TMPRSS11A","protein_coding",0.0328768767981558,4.87820974887551
"1447","HPDL","protein_coding",-0.0037258806857245,8.27460812818327
"8043","RNU6-766P","snRNA",0.0323200255413991,4.30006560539315
"4435","AVPR1B","protein_coding",-0.0241061226967998,4.39700331347559
"18035","MYLIP","protein_coding",-0.01850888350455,3.34242690674076
"9119","Y_RNA","misc_RNA",0.00479338264318312,5.98146566918088
"7138","RP11-13J10.1","sense_overlapping",-0.0185135898124772,5.76924052511622
"10576","RN7SKP61","misc_RNA",0.00100769173697781,7.07822009126442
"9722","AC094019.4","unprocessed_pseudogene",-0.0227622840732693,2.7955502399175
"3778","XCL2","protein_coding",0.0110648245206494,3.69426589888367
"11707","GPR79","processed_pseudogene",-0.0025383132857662,1.48084111496571
"9006","SNORA25","snoRNA",-0.0324762463725893,3.23591333293758
"8324","RP11-410E4.1","lincRNA",0.0010788594311153,7.17418239438872
"8397","SDPR","protein_coding",-0.000892842209070189,0.411431653431121
"877","GPATCH3","protein_coding",-0.0070873491201449,4.92261061831558
"16642","MIR4460","miRNA",-0.0362289093183157,4.45660096916053
"18225","RNU6-502P","snRNA",0.00358374664840502,2.71519385905828
"15574","KATNBL1P4","processed_pseudogene",0.00666818742961592,6.63972901519829
"5797","SNRPGP7","processed_pseudogene",-0.0211066168421227,2.45006954155628
"3105","LYSMD1","protein_coding",-0.0130303738257431,6.34621914981527
"5487","RNU7-138P","snRNA",0.0322940954046015,5.36540250356769
"17600","F12","protein_coding",0.0205151392022837,7.48335837725903
"6737","AC083899.3","unprocessed_pseudogene",-0.00546834020015575,4.57102235809327
"3738","ILDR2","protein_coding",0.0123715405659499,7.35508521690641
"14898","C5orf55","antisense",0.0253934380371914,4.67499989662744
"3083","RNU6-1309P","snRNA",0.000692319946493543,2.55193549988433
"18166","HIST1H2APS2","transcribed_processed_pseudogene",0.00354431480473937,4.31541988667558
"8179","HOXD3","protein_coding",-0.00303171905629976,4.7190360232347
"9787","LRRFIP2","protein_coding",-0.00300596561247876,7.46516513724412
"165","TNFRSF14","protein_coding",-0.00242821177125487,3.58072374065326
"7032","AC092675.3","antisense",-0.00711591791178262,7.38381956018708
"1723","RP4-633H17.2","processed_pseudogene",-0.00906588275122857,5.69551763974767
"14994","CTC-471C19.1","lincRNA",-0.0329472266140466,5.20200455879868
"12154","BCL6","protein_coding",-0.0171865414199672,5.4164435065538
"2020","AK5","protein_coding",0.0129644991051132,5.59901350652599
"3581","LY9","protein_coding",-0.0204007846236191,6.25422530045328
"14355","RNU7-194P","snRNA",0.0349338288153364,5.52048814211444
"13652","RNU6-33P","snRNA",0.000729365127598436,-0.741341342351515
"18477","PPP1R18","protein_coding",0.00967835468906684,4.04624045460438
"8694","IDH1-AS1","antisense",-0.0156755630703871,5.25344985250341
"1243","OXCT2P1","unprocessed_pseudogene",0.00270294049163671,7.51552443950263
"7140","AC018730.4","antisense",0.0439200062063254,3.43527621993528
"5761","EIF2B4","protein_coding",-0.00073517123111669,-0.917691846896927
"1891","SNORA31","snoRNA",-0.0074115993014577,6.53406894897404
"7126","LINC01102","lincRNA",-0.0266644284830184,3.91036997507689
"455","RP13-221M14.2","lincRNA",-0.0149894104316161,4.17741647773896
"4592","VASH2","protein_coding",0.0340033648669879,6.61420244656917
"9137","UGT1A1","protein_coding",-0.029592326094664,3.05937195619034
"7929","PKP4","protein_coding",-0.0337702465432461,5.26028256973426
"10798","MTND5P16","unprocessed_pseudogene",0.012036956266789,9.64514381013139
"2264","RP4-612C19.2","processed_pseudogene",-0.0165301088831102,4.89096903899987
"8950","AC013448.1","lincRNA",-0.0184459169566851,4.4611580390304
"18903","TREM1","protein_coding",0.00545355813055816,5.20415376508568
"3396","PMF1-BGLAP","protein_coding",0.0165061604957135,5.15350355376853
"13028","GABRA4","protein_coding",-0.0251668462513541,4.95049165004762
"1923","TXNP2","processed_pseudogene",0.0109502559994152,8.29673213477345
"8448","AC010746.3","antisense",-0.000856388751433888,-0.406270045407254
"18407","XXbac-BPG170G13.31","processed_pseudogene",0.0175093357151016,5.90441175500842
"8959","AC019109.1","processed_pseudogene",-0.0275064622965501,4.04462514494556
"17731","RNU6-1036P","snRNA",-0.00888219714887704,1.57936324867551
"4648","RP11-392O17.1","lincRNA",-0.0144116624715603,5.34649212817839
"9896","LYZL4","protein_coding",-0.000909188455790031,5.36918585578075
"12724","RP11-452J21.2","antisense",-0.0142700483795471,6.73800061049602
"17664","ADAMTS2","protein_coding",0.0303124391099072,6.38559161787434
"15863","RP11-1280N14.3","unprocessed_pseudogene",-0.000771001099806582,2.74877111818762
